gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200003131253745892e+01,1.200004010504941760e+02,-6.943747351165872282e-15,-9.842881944067790601e-01,1.765693924536260451e-01,1.224646799147353207e-16
3.200003042451445623e+01,1.200004012348986748e+02,-6.955993819157348006e-15,-9.851992129803722742e-01,1.714132746984754485e-01,1.224646799147353207e-16
3.200002953568083797e+01,1.200004014138443154e+02,-6.968240287148823729e-15,-9.860832218198718468e-01,1.662524575618101741e-01,1.224646799147353207e-16
3.200002864606096864e+01,1.200004015873261665e+02,-6.980486755140299453e-15,-9.869401966897287659e-01,1.610870825300390052e-01,1.224646799147353207e-16
3.200002775567924118e+01,1.200004017553394959e+02,-6.992733223131775177e-15,-9.877701140955440495e-01,1.559172912145277146e-01,1.224646799147353207e-16
3.200002686456006984e+01,1.200004019178797137e+02,-7.004979691123250900e-15,-9.885729512847130085e-01,1.507432253477167250e-01,1.224646799147353207e-16
3.200002597272786886e+01,1.200004020749423432e+02,-7.017226159114726624e-15,-9.893486862470483034e-01,1.455650267792354124e-01,1.224646799147353207e-16
3.200002508020710934e+01,1.200004022265230788e+02,-7.029472627106202347e-15,-9.900972977153842391e-01,1.403828374720133276e-01,1.224646799147353207e-16
3.200002418702224816e+01,1.200004023726177849e+02,-7.041719095097678071e-15,-9.908187651661592987e-01,1.351967994983880317e-01,1.224646799147353207e-16
3.200002329319777772e+01,1.200004025132224257e+02,-7.053965563089153795e-15,-9.915130688199786935e-01,1.300070550362103228e-01,1.224646799147353207e-16
3.200002239875819754e+01,1.200004026483331785e+02,-7.066212031080629518e-15,-9.921801896421571509e-01,1.248137463649462015e-01,1.224646799147353207e-16
3.200002150372803555e+01,1.200004027779463058e+02,-7.078458499072105242e-15,-9.928201093432402757e-01,1.196170158617762685e-01,1.224646799147353207e-16
3.200002060813181970e+01,1.200004029020582834e+02,-7.090704967063580966e-15,-9.934328103795062592e-01,1.144170059976923753e-01,1.224646799147353207e-16
3.200001971199410633e+01,1.200004030206657006e+02,-7.102951435055056689e-15,-9.940182759534467172e-01,1.092138593335917063e-01,1.224646799147353207e-16
3.200001881533946602e+01,1.200004031337652890e+02,-7.115197903046526102e-15,-9.945764900142270992e-01,1.040077185163684331e-01,1.224646799147353207e-16
3.200001791819249064e+01,1.200004032413539505e+02,-7.127444371037993937e-15,-9.951074372581268923e-01,9.879872627500289883e-02,1.224646799147353207e-16
3.200001702057775077e+01,1.200004033434287720e+02,-7.139690839029461772e-15,-9.956111031289595070e-01,9.358702541664871977e-02,1.224646799147353207e-16
3.200001612251988092e+01,1.200004034399869255e+02,-7.151937307020929607e-15,-9.960874738184702926e-01,8.837275882271758420e-02,1.224646799147353207e-16
3.200001522404349430e+01,1.200004035310257535e+02,-7.164183775012397442e-15,-9.965365362667164550e-01,8.315606944496214958e-02,1.224646799147353207e-16
3.200001432517321831e+01,1.200004036165427976e+02,-7.176430243003865277e-15,-9.969582781624238832e-01,7.793710030155688584e-02,1.224646799147353207e-16
3.200001342593369458e+01,1.200004036965356562e+02,-7.188676710995333112e-15,-9.973526879433257664e-01,7.271599447317721177e-02,1.224646799147353207e-16
3.200001252634957893e+01,1.200004037710022118e+02,-7.200923178986800947e-15,-9.977197547964784530e-01,6.749289509907682727e-02,1.224646799147353207e-16
3.200001162644553432e+01,1.200004038399403470e+02,-7.213169646978268782e-15,-9.980594686585587683e-01,6.226794537316351213e-02,1.224646799147353207e-16
3.200001072624623788e+01,1.200004039033482144e+02,-7.225416114969736617e-15,-9.983718202161397937e-01,5.704128854007336352e-02,1.224646799147353207e-16
3.200000982577635966e+01,1.200004039612240945e+02,-7.237662582961204452e-15,-9.986568009059455520e-01,5.181306789124368734e-02,1.224646799147353207e-16
3.200000892506059103e+01,1.200004040135663530e+02,-7.249909050952672287e-15,-9.989144029150865967e-01,4.658342676098458507e-02,1.224646799147353207e-16
3.200000802412361622e+01,1.200004040603735831e+02,-7.262155518944140122e-15,-9.991446191812737299e-01,4.135250852254938186e-02,1.224646799147353207e-16
3.200000712299015504e+01,1.200004041016444774e+02,-7.274401986935607957e-15,-9.993474433930116252e-01,3.612045658420395822e-02,1.224646799147353207e-16
3.200000622168489883e+01,1.200004041373779415e+02,-7.286648454927075792e-15,-9.995228699897722446e-01,3.088741438529516228e-02,1.224646799147353207e-16
3.200000532023255317e+01,1.200004041675729525e+02,-7.298894922918543627e-15,-9.996708941621466060e-01,2.565352539231832360e-02,1.224646799147353207e-16
3.200000441865783785e+01,1.200004041922287428e+02,-7.311141390910011462e-15,-9.997915118519773436e-01,2.041893309498406944e-02,1.224646799147353207e-16
3.200000351698547263e+01,1.200004042113445593e+02,-7.323387858901479297e-15,-9.998847197524696195e-01,1.518378100228446811e-02,1.224646799147353207e-16
3.200000261524017731e+01,1.200004042249199614e+02,-7.335634326892947132e-15,-9.999505153082816067e-01,9.948212638558655285e-03,1.224646799147353207e-16
