ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
1.976510134920717920e+00,3.056267111292556571e-01,2.449293598294706414e-16
1.976349838220560873e+00,3.066615674739223696e-01,2.449293598294706414e-16
1.976188999692886528e+00,3.076963397455811378e-01,2.449293598294706414e-16
1.976027619381790057e+00,3.087310276605432779e-01,2.449293598294706414e-16
1.975865697331514736e+00,3.097656309351431436e-01,2.449293598294706414e-16
1.975703233586451946e+00,3.108001492857384584e-01,2.449293598294706414e-16
1.975540228191142722e+00,3.118345824287101498e-01,2.449293598294706414e-16
1.975376681190275319e+00,3.128689300804624596e-01,2.449293598294706414e-16
1.975212592628687425e+00,3.139031919574231666e-01,2.449293598294706414e-16
1.975047962551364833e+00,3.149373677760434753e-01,2.449293598294706414e-16
1.974882791003441662e+00,3.159714572527982379e-01,2.449293598294706414e-16
1.974717078030200579e+00,3.170054601041858988e-01,2.449293598294706414e-16
1.974550823677073019e+00,3.180393760467287723e-01,2.449293598294706414e-16
1.974384027989638302e+00,3.190732047969729868e-01,2.449293598294706414e-16
1.974216691013624514e+00,3.201069460714884296e-01,2.449293598294706414e-16
1.974048812794908070e+00,3.211405995868690799e-01,2.449293598294706414e-16
1.973880393379513709e+00,3.221741650597330087e-01,2.449293598294706414e-16
1.973711432813614497e+00,3.232076422067223787e-01,2.449293598294706414e-16
1.973541931143532047e+00,3.242410307445035555e-01,2.449293598294706414e-16
1.973371888415736075e+00,3.252743303897671634e-01,2.449293598294706414e-16
1.973201304676844847e+00,3.263075408592283067e-01,2.449293598294706414e-16
1.973030179973624954e+00,3.273406618696264592e-01,2.449293598294706414e-16
1.972858514352991088e+00,3.283736931377256862e-01,2.449293598294706414e-16
1.972686307862006272e+00,3.294066343803144781e-01,2.449293598294706414e-16
1.972513560547881850e+00,3.304394853142062494e-01,2.449293598294706414e-16
1.972340272457977717e+00,3.314722456562390063e-01,2.449293598294706414e-16
1.972166443639801647e+00,3.325049151232756239e-01,2.449293598294706414e-16
1.971992074141009965e+00,3.335374934322040130e-01,2.449293598294706414e-16
1.971817164009406875e+00,3.345699802999368422e-01,2.449293598294706414e-16
1.971641713292944909e+00,3.356023754434120931e-01,2.449293598294706414e-16
1.971465722039724922e+00,3.366346785795927277e-01,2.449293598294706414e-16
1.971289190297996097e+00,3.376668894254669651e-01,2.449293598294706414e-16
1.971112118116155498e+00,3.386990076980483377e-01,2.449293598294706414e-16
1.970934505542748516e+00,3.397310331143758577e-01,2.449293598294706414e-16
1.970756352626468644e+00,3.407629653915138501e-01,2.449293598294706414e-16
1.970577659416157257e+00,3.417948042465522307e-01,2.449293598294706414e-16
1.970398425960804500e+00,3.428265493966065058e-01,2.449293598294706414e-16
1.970218652309547958e+00,3.438582005588178836e-01,2.449293598294706414e-16
1.970038338511673759e+00,3.448897574503534402e-01,2.449293598294706414e-16
1.969857484616615917e+00,3.459212197884058981e-01,2.449293598294706414e-16
1.969676090673956548e+00,3.469525872901940144e-01,2.449293598294706414e-16
1.969494156733425871e+00,3.479838596729625810e-01,2.449293598294706414e-16
1.969311682844901767e+00,3.490150366539824245e-01,2.449293598294706414e-16
1.969128669058411107e+00,3.500461179505505172e-01,2.449293598294706414e-16
1.968945115424127534e+00,3.510771032799900881e-01,2.449293598294706414e-16
1.968761021992373905e+00,3.521079923596506234e-01,2.449293598294706414e-16
1.968576388813619849e+00,3.531387849069080320e-01,2.449293598294706414e-16
1.968391215938484207e+00,3.541694806391647576e-01,2.449293598294706414e-16
1.968205503417732816e+00,3.552000792738496671e-01,2.449293598294706414e-16
1.968019251302279837e+00,3.562305805284183280e-01,2.449293598294706414e-16
1.967832459643187537e+00,3.572609841203528980e-01,2.449293598294706414e-16
1.967645128491665618e+00,3.582912897671625130e-01,2.449293598294706414e-16
1.967457257899072109e+00,3.593214971863829543e-01,2.449293598294706414e-16
1.967268847916912922e+00,3.603516060955770373e-01,2.449293598294706414e-16
1.967079898596841625e+00,3.613816162123345554e-01,2.449293598294706414e-16
1.966890409990659894e+00,3.624115272542723920e-01,2.449293598294706414e-16
1.966700382150316617e+00,3.634413389390345750e-01,2.449293598294706414e-16
1.966509815127909677e+00,3.644710509842924440e-01,2.449293598294706414e-16
1.966318708975683505e+00,3.655006631077445944e-01,2.449293598294706414e-16
1.966127063746031300e+00,3.665301750271169334e-01,2.449293598294706414e-16
1.965934879491493703e+00,3.675595864601630680e-01,2.449293598294706414e-16
1.965742156264759011e+00,3.685888971246639167e-01,2.449293598294706414e-16
1.965548894118663181e+00,3.696181067384281538e-01,2.449293598294706414e-16
1.965355093106190498e+00,3.706472150192920978e-01,2.449293598294706414e-16
1.965160753280472461e+00,3.716762216851199341e-01,2.449293598294706414e-16
1.964965874694788228e+00,3.727051264538036035e-01,2.449293598294706414e-16
1.964770457402565285e+00,3.737339290432630245e-01,2.449293598294706414e-16
1.964574501457377886e+00,3.747626291714461488e-01,2.449293598294706414e-16
1.964378006912949060e+00,3.757912265563290166e-01,2.449293598294706414e-16
1.964180973823148380e+00,3.768197209159158123e-01,2.449293598294706414e-16
1.963983402241993748e+00,3.778481119682389755e-01,2.449293598294706414e-16
1.963785292223650725e+00,3.788763994313592565e-01,2.449293598294706414e-16
1.963586643822432087e+00,3.799045830233658272e-01,2.449293598294706414e-16
1.963387457092798494e+00,3.809326624623762814e-01,2.449293598294706414e-16
1.963187732089358040e+00,3.819606374665368564e-01,2.449293598294706414e-16
1.962987468866866481e+00,3.829885077540223781e-01,2.449293598294706414e-16
1.962786667480227232e+00,3.840162730430363713e-01,2.449293598294706414e-16
1.962585327984491146e+00,3.850439330518111158e-01,2.449293598294706414e-16
1.962383450434856291e+00,3.860714874986078682e-01,2.449293598294706414e-16
